id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
50698288,Skøn lys lejligheden med altan og gårdhave.,129731771,Zahra,,Nrrebro,55.68719,12.55456,Entire home/apt,1100,2,11,2022-08-21,0.75,1,0,6,
50699392,Welcome to this cozy apartment,180532123,Line,,Vesterbro-Kongens Enghave,55.65106,12.52575,Entire home/apt,700,2,0,,,1,0,0,
50699765,"Vesterbro - Perfect For Family - 6 People - Vesterbro - 2,5 Bedrooms - 6 People (1459-1)",187610263,ApartmentinCopenhagen,,Vesterbro-Kongens Enghave,55.6674,12.55213,Entire home/apt,1324,1,1,2021-07-31,0.07,179,0,0,
50700990,Lovely apartment in the heart of Østerbro,21202490,Clara Nergaard,,sterbro,55.69875,12.58757,Entire home/apt,650,2,3,2021-07-28,0.20,1,0,0,
50701887,Enestående baghus i København,409718050,Troels,,Indre By,55.69233,12.57596,Entire home/apt,1150,5,2,2022-07-25,0.88,1,72,2,
50702712,"Bright Apartment with Balcony, Elevator, Location!",28110735,Graig,,Amager st,55.659164,12.611471,Entire home/apt,1000,5,2,2022-08-08,1.09,1,0,2,
50704440,Copenhagen Hotel Apartments,179753578,Rent A Place,,Indre By,55.67755,12.57012,Entire home/apt,1236,2,25,2022-09-08,1.84,24,189,22,
50705458,Copenhagen Hotel Apartments,179753578,Rent A Place,,Indre By,55.67732,12.56847,Entire home/apt,914,2,10,2022-06-26,0.74,24,185,5,
50705509,Copenhagen Hotel Apartments,179753578,Rent A Place,,Indre By,55.67724,12.57076,Entire home/apt,1421,2,23,2022-07-22,1.71,24,185,19,
50706138,Copenhagen Hotel Apartments,179753578,Rent A Place,,Indre By,55.67731,12.56902,Entire home/apt,1307,2,31,2022-09-04,2.12,24,181,21,
50706708,Lejlighed i København tæt på centrum og strand.,396657200,Jennie,,Amager st,55.66538,12.62467,Entire home/apt,743,4,8,2022-08-06,0.70,1,1,8,
50710491,Penthouse in central Copenhagen,51478708,Frederikke,,Indre By,55.6891,12.59295,Entire home/apt,1000,5,7,2022-07-30,0.49,1,0,5,
50712851,"Cosy apt close to metro, beach and city",17957979,Caroline,,Amager st,55.66267,12.61515,Entire home/apt,750,2,4,2021-10-09,0.28,1,0,1,
50713752,1 værelses lejlighed med udsigt til Nørrebroparken,82432661,Johanne,,Nrrebro,55.69645,12.53945,Entire home/apt,829,2,3,2021-07-30,0.21,1,81,0,
50715826,Charmant apartment Copenhagen center,409832585,Valentina,,Indre By,55.68118,12.57574,Entire home/apt,1500,2,17,2021-12-19,1.17,2,0,12,
50715947,One of the best locations with ocean view,84428990,Nicolai,,Vesterbro-Kongens Enghave,55.66126,12.56322,Entire home/apt,1400,3,1,2021-08-15,0.07,1,0,0,
50719416,Homely One Bedroom Apartment in Heart of Østerbro,22399504,Dean,,sterbro,55.69935,12.58739,Entire home/apt,700,2,6,2022-09-04,0.95,1,132,6,
50720038,Cozy place in trendy area,368698204,Scott,,Bispebjerg,55.70311,12.52638,Entire home/apt,550,4,2,2021-09-24,0.15,1,0,1,
50720414,"3- bedroom apartment, kids friendly, free parking.",30061105,Susana,,Vesterbro-Kongens Enghave,55.65133,12.54765,Entire home/apt,1500,6,0,,,1,286,0,
50720444,"Bolig på amager, gåafstand til strand, by og metro",28834661,Dania,,Amager Vest,55.65803,12.59746,Entire home/apt,550,2,3,2022-04-17,0.25,1,0,3,
50721057,Bright and spacious apartment with sunny balcony,54535487,Frida,,Amager Vest,55.66597,12.59709,Entire home/apt,433,2,10,2022-08-14,0.69,1,0,8,
50721770,Cosy apartment in the heart of Nørrebro,409879801,Matilde,,Nrrebro,55.70037,12.55265,Entire home/apt,650,4,3,2022-08-02,0.21,1,8,2,
50722688,"Full apartment on Amagerbro, central in Copenhagen",242349739,Frederik,,Amager st,55.66838,12.59723,Entire home/apt,1086,1,13,2022-08-22,0.89,1,2,9,
50722732,"Hyggelig 2 værelses  lejlighed med skøn terasse. 
Tæt på Valby st. og få minutter fra Vesterbro og indre København.",206936117,Tanya,,Valby,55.6594,12.51249,Entire home/apt,800,4,1,2022-07-16,0.42,1,0,1,
50724812,Charmerende indre by lejlighed,188695236,Kirstine,,Nrrebro,55.69217,12.55723,Entire home/apt,863,4,16,2022-07-04,1.11,1,34,12,
50725283,"Bright, cozy 1-bedroom apartment in Østerbro",41828660,Søren,,sterbro,55.69931,12.59213,Entire home/apt,793,5,0,,,1,298,0,
50725349,Cozy apartment in central Nørrebro,184453173,Maria Larsen,,Nrrebro,55.69654,12.54841,Entire home/apt,700,3,10,2022-07-20,0.69,1,0,6,
50725833,Dejlig lejlighed ved søerne i hjertet af alt,29506780,Lina,,Nrrebro,55.69189,12.56354,Entire home/apt,1300,3,1,2022-08-31,1,2,180,1,
50726539,Spacious rooftop apartment with a cozy balcony :-),16613542,Tina,,Bispebjerg,55.69947,12.53618,Entire home/apt,800,2,3,2022-08-28,0.22,1,0,2,
50726918,Fantastic designer flat 10 min from Metro/NØRREBR0,409925408,Rocco Adelheid,,Bispebjerg,55.711258,12.53089,Entire home/apt,698,3,4,2022-08-07,0.42,1,290,4,
50729418,"Luxury waterfront Copenhagen, 2.5 prs",3718836,Emil,,Vesterbro-Kongens Enghave,55.66205,12.56378,Entire home/apt,2216,2,3,2022-08-02,0.21,1,0,1,
50729716,Bright and newly renovated apartment with backyard,114055058,Frederik,,sterbro,55.70291,12.58816,Entire home/apt,1000,14,3,2022-09-15,0.94,1,0,3,
50735345,Between the beach and the city,410004335,Maria,,sterbro,55.70323,12.5881,Entire home/apt,1300,2,24,2022-08-13,1.67,1,148,17,
50736241,Skøn lejlighed på Vesterbro - Enghave Plads,410010977,Camilla,,Vesterbro-Kongens Enghave,55.668,12.5486,Entire home/apt,1150,2,30,2022-09-18,2.18,1,138,23,
50736941,Bright and spacious apartment in Vesterbro,6942811,Julia,,Vesterbro-Kongens Enghave,55.66774,12.5466,Entire home/apt,850,30,2,2022-06-25,0.15,1,0,1,
50739961,Amazing rooftop apartment in the heart of CPH V,45201756,Marie,,Vesterbro-Kongens Enghave,55.66747,12.55511,Entire home/apt,1100,5,1,2021-08-18,0.07,1,0,0,
50740091,Beautiful place near by The Lakes of Copenhagen,44640823,Oliver,,sterbro,55.69419,12.571,Entire home/apt,805,2,10,2022-08-27,0.71,1,69,7,
50741090,Cozy and colorful apartment in the hip Nørrebro,257512606,Johanne,,Nrrebro,55.69307,12.54301,Entire home/apt,650,2,10,2021-08-22,0.68,1,0,0,
50741594,Luxury apartment close to beautiful Nordhavn,93584343,Amanda Koefoed,,sterbro,55.70897,12.58564,Entire home/apt,733,2,3,2022-04-30,0.21,1,0,2,
50741866,Romantic apartment with high ceiling and balcony,103561789,Filippa,,Amager st,55.64976,12.61417,Entire home/apt,679,3,3,2022-07-13,0.21,1,176,2,
50743131,Hyggelig familie lejlighed i hjertet af Kbh N.,409603604,Jette,,Nrrebro,55.6979,12.54162,Entire home/apt,895,1,31,2022-09-18,2.09,1,257,20,
50744865,Trendy lejlighed med stor altan og meget lys.,19452730,Albert,,Vesterbro-Kongens Enghave,55.66842,12.55288,Entire home/apt,1550,5,4,2021-08-29,0.28,1,0,0,
50747388,Charming apartment in the heart of Copenhagen,30233658,Alexander,,Indre By,55.67858,12.57798,Entire home/apt,3000,3,0,,,1,363,0,
50759504,Charming apartment in the cozy Nørrebro,8326427,Mathilde,,Nrrebro,55.69262,12.54425,Entire home/apt,1000,2,14,2022-07-28,0.96,1,82,8,
50759789,Big apartment by the lakes,2912753,Linus,,Nrrebro,55.69248,12.568,Entire home/apt,1314,7,16,2022-09-20,1.12,1,45,13,
50760277,Modern high-end apartment with seaview,410219966,René,,Vesterbro-Kongens Enghave,55.64798,12.54341,Entire home/apt,1419,1,30,2022-08-29,2.10,1,23,24,
50760932,"Villa med pejs, have og hyggelig stemning",277897049,Cathrine,,Valby,55.65287,12.501559,Entire home/apt,1500,2,10,2022-08-05,0.77,1,266,9,
50761593,Vibrant Islands Brygge / quiet neighbourhood,62072829,Nicolai,,Amager Vest,55.66567,12.58266,Entire home/apt,960,4,14,2022-08-10,0.96,1,100,9,
50762018,Lovely apartment in excellent area,969256,Frank Hilmer Borring,,Nrrebro,55.6912,12.55917,Entire home/apt,800,3,18,2022-08-22,1.23,1,15,11,
50765757,Small penthouse in the heart of Copenhagen,63606900,Emilie,,Indre By,55.67414,12.59852,Entire home/apt,594,2,19,2022-09-07,1.30,1,0,16,
50765883,Hyggeligt rækkehus tæt på København,409807057,René,,Amager Vest,55.64174,12.60707,Entire home/apt,899,4,11,2022-09-03,0.79,1,2,9,
50766775,Cosy apartment in Copenhagen,35188232,Katrine,,sterbro,55.70769,12.5655,Entire home/apt,1000,3,7,2022-07-15,0.48,1,5,5,
50769848,Nyrenoveret lejlighed på på Vesterbro,135099711,Maja,,Vesterbro-Kongens Enghave,55.67094,12.55986,Entire home/apt,900,3,8,2022-09-05,0.56,1,0,5,
50772072,Cozy apartment near beach and city by metro,126792389,Nicolaj,,Amager st,55.66009,12.6238,Entire home/apt,1399,1,13,2022-08-23,0.96,1,0,9,
50772310,Cozy private apartment in central Østerbro,73219903,Ida,,sterbro,55.70442,12.57925,Entire home/apt,745,4,2,2022-08-24,0.14,1,0,1,
50782893,Unique spacious flat in the heart of Vesterbro,7999005,Ane Sommer,,Vesterbro-Kongens Enghave,55.66795,12.54967,Entire home/apt,900,4,13,2022-09-19,0.88,1,4,9,
50785358,120 sqm apartment w/ cozy courtyard & near metro,23653892,Kenneth,,Nrrebro,55.69456,12.54668,Entire home/apt,1150,4,11,2022-07-23,0.75,1,263,7,
50788990,Most beautiful rooftop home in Cph harbour.,62931409,Sus,,Vesterbro-Kongens Enghave,55.65828,12.562,Entire home/apt,1971,5,0,,,1,0,0,
50789768,Big Copenhagen flat in the heart of Vesterbro,11961627,Denice,,Vesterbro-Kongens Enghave,55.66757,12.55089,Entire home/apt,1499,5,0,,,1,22,0,
50792437,Light. Spacious. Fantastic view.,18210919,Liv,,Nrrebro,55.69879,12.54218,Entire home/apt,1000,3,3,2021-08-25,0.22,1,218,0,
50793069,"Small, but cozy home in CPH best area",241345646,Amalie Maria,,Nrrebro,55.68518,12.55378,Entire home/apt,714,5,18,2022-08-04,1.22,1,0,14,
50799064,"Lyst stort værelse ved stor park, centrum og Zoo.",8591687,Nadia,,Frederiksberg,55.67048,12.53132,Private room,486,2,22,2022-07-03,1.62,2,0,17,
50799579,Lovely apartment in central Copenhagen,23583390,Sofie Alifas,,Amager st,55.66726,12.60286,Entire home/apt,1000,1,4,2022-06-19,0.27,1,9,2,
50799760,"Spacy, cozy & quiet ground floor apartment",2138809,Emilia,,Frederiksberg,55.67675,12.53464,Entire home/apt,650,6,5,2022-09-08,0.44,1,0,5,
50801312,A room in my beautiful apartment in Copenhagen,233801333,Gabriela,,Nrrebro,55.70471,12.54536,Private room,270,20,1,2022-05-20,0.23,1,0,1,
50801432,Cosy and colourful apartment in Copenhagen,47980598,Helena,,Bispebjerg,55.70578,12.5298,Entire home/apt,470,3,3,2021-10-14,0.23,1,0,1,
50803142,"Cozy 1-bedroom apartment, the heart of Copenhagen",30101085,Elvira,,Nrrebro,55.691303,12.563187,Entire home/apt,800,5,2,2022-08-01,0.78,1,0,2,
50803843,City center apartment with balcony,404310279,Christian,,Indre By,55.67902,12.5737,Entire home/apt,1157,2,4,2022-09-11,0.28,2,6,3,
50804924,Beautiful room in shared apartment,8047256,Dagmar,,Bispebjerg,55.71106,12.52861,Private room,350,4,11,2022-08-31,0.77,1,266,9,
50815994,Lys og rummelig lejlighed på Nørrebro,47089908,Siv Lucia,,Nrrebro,55.69874,12.54948,Entire home/apt,640,2,14,2022-09-04,0.96,1,4,11,
50816244,Luksus villa tæt på alt i København,9904031,Sine,,Brnshj-Husum,55.70233,12.49485,Entire home/apt,1800,3,2,2022-07-30,0.14,1,0,1,
50817404,Cosy Apartment in the Middle of the Coolest Areas,85461957,Kristel,,Nrrebro,55.68574,12.5542,Entire home/apt,600,3,1,2021-07-27,0.07,1,1,0,
50821832,Østerbro: 100sqm 3-room apartment. 2 balconys,256061837,Kasper,,sterbro,55.71006,12.57637,Entire home/apt,923,2,5,2022-08-02,1.81,1,34,5,
50824423,Cool lofts apartment in the heart of Copenhagen,101189929,Brian,,Indre By,55.68032,12.58269,Entire home/apt,1410,4,18,2022-07-06,1.27,2,0,12,
50824511,Family apartment close to Copenhagen city!,410847514,Jette,,Frederiksberg,55.6807,12.55428,Entire home/apt,1600,3,1,2022-08-01,0.55,1,0,1,
50824834,Stor familievenlig lejlighed på skønne Nørrebro,81891280,Anniqa,,Nrrebro,55.70225,12.54956,Entire home/apt,1200,2,1,2022-02-15,0.14,1,0,1,
50827255,Big & modern apartment - central location,34582451,Søren Reinholdt,,Amager Vest,55.63529,12.58196,Entire home/apt,840,2,16,2022-09-04,1.08,1,15,14,
50827868,"Couching Copenhagen❣
Sleepingcouch in shared room.",145348947,Scarlett Viona,,Nrrebro,55.68586,12.55716,Shared room,400,2,35,2022-09-09,2.45,2,53,31,
50828235,Cozy apartment in the heart of Nørrebro,2443313,Cathrine,,Nrrebro,55.69122,12.54301,Entire home/apt,900,3,11,2022-09-11,0.76,1,25,7,
50828792,Spacious modern town villa,11880716,Vibeke,,Brnshj-Husum,55.70089,12.49554,Entire home/apt,1500,5,5,2022-08-14,0.37,1,19,3,
50829158,Beautiful apartament with a lots of lights,222884560,Miledys,,Frederiksberg,55.687696972405774,12.532663087667217,Entire home/apt,880,5,0,,,1,40,0,
50829340,Lys lejlighed med 2 altaner og gratis parkering,185226797,Kasper,,Amager st,55.6556,12.61686,Entire home/apt,650,3,3,2022-07-28,0.22,1,0,2,
50835462,Central Flat by Self-Taught Carpenter and Designer,82976604,Joachim,,Indre By,55.6819,12.5678,Entire home/apt,1800,2,13,2022-08-05,1.14,1,0,13,
50836833,"Experience the ""new"" Nordhavn!",100622136,Tina,,sterbro,55.70654,12.5949,Entire home/apt,1236,2,8,2022-08-18,0.56,1,277,5,
50837225,Hyggelig lejlighed i hjertet af Frederiksberg,64187936,Cathrine,,Frederiksberg,55.68737,12.53194,Entire home/apt,900,2,1,2022-08-16,0.75,1,12,1,
50837445,closed,344847815,Jannie,,sterbro,55.70062,12.5758,Private room,400,2,8,2022-08-07,0.59,1,0,6,
50838836,Canalside serviced apartment in historic center,24943487,Cheryl,,Indre By,55.67553,12.57599,Entire home/apt,1003,1,13,2021-12-26,0.95,10,0,8,
50839074,Cozy family-friendly home in a Vesterbro backyard.,6951254,Didde,,Vesterbro-Kongens Enghave,55.66818,12.54815,Entire home/apt,975,5,0,,,1,0,0,
50841292,Lovely apt with beautiful courtyard,22602963,Olivia,,Vesterbro-Kongens Enghave,55.67011,12.53886,Entire home/apt,800,2,4,2022-07-07,0.77,1,3,4,
50842627,Spacious apartment in the heart of Copenhagen,243424436,Bjørk Sophia,,Vesterbro-Kongens Enghave,55.66993,12.55379,Entire home/apt,1899,4,3,2022-08-15,0.60,1,299,3,
50843085,Cute apartment in vibrant Nørrebro,3583684,Petra,,Nrrebro,55.6984,12.53953,Entire home/apt,493,2,2,2021-08-01,0.14,1,0,0,
50843364,Skøn lejlighed i København Ø.,23253664,Peter,,sterbro,55.70193,12.5804,Entire home/apt,1450,3,8,2022-09-11,0.75,1,5,8,
50843744,Skøn lejlighed i hjertet af Østerbro med gårdhave,87444068,Emma,,sterbro,55.70587,12.58364,Entire home/apt,750,2,3,2022-08-27,1.55,1,5,3,
50843772,Cozy apartment in the lively part of Copenhagen.,289127918,Adam,,Vesterbro-Kongens Enghave,55.66748,12.55064,Entire home/apt,1000,2,15,2022-08-21,1.03,1,330,7,
50844642,Central lejlighed midt på Nørrebro med gårdhave,411042208,Marie,,Nrrebro,55.70006,12.55373,Entire home/apt,800,5,11,2022-09-20,3.33,1,279,11,
50847326,Dejlig familievenlig Københavnerlejlighed,411066231,Sarah,,Vesterbro-Kongens Enghave,55.66644,12.55668,Entire home/apt,900,3,16,2022-06-05,1.10,1,200,10,
50848330,Light apartment in the heart Copenhagen,170304873,Emmanuel,,Indre By,55.68175,12.56319,Entire home/apt,1000,4,6,2022-08-20,0.80,1,0,6,
50851323,Cozy apartment in the heart of Nørrebro,69773977,Sasha,,Nrrebro,55.69928,12.54788,Entire home/apt,714,6,14,2022-07-27,1.15,1,2,14,
50858340,Lejlighed i hjertet af Østerbro,329345901,Sofie,,sterbro,55.69921,12.58108,Entire home/apt,950,4,4,2022-08-09,0.28,1,23,3,
50859502,Central placed apartment in a quiet area,139729663,Andreas,,sterbro,55.70771,12.58395,Entire home/apt,700,6,0,,,1,0,0,
50861265,Best view and best location in copenhagen,7616854,Marc,,Indre By,55.67323,12.59135,Entire home/apt,900,3,0,,,1,0,0,
50862085,Skøn lejlighed på indre Nørrebro med altan,68396490,Josephine,,Indre By,55.684733065299085,12.56111751836099,Entire home/apt,1100,4,7,2022-09-07,2.28,1,273,7,
50864649,Small Lovely Room in the middle of Copenhagen,799887,Bente,,Vesterbro-Kongens Enghave,55.67326,12.55496,Private room,389,1,27,2022-09-09,2.05,3,32,24,
50866863,Nice condo w. private garden. Heart of Vesterbro,43843768,Kaspar,,Vesterbro-Kongens Enghave,55.66779,12.54479,Entire home/apt,753,2,21,2022-08-05,1.47,1,0,13,
50868525,Skøn lejlighed med kæmpe altan,19092229,Sune,,Vesterbro-Kongens Enghave,55.6695,12.54695,Entire home/apt,1600,4,2,2022-08-22,0.22,1,52,2,
50868711,"Big, bright and quite room, right in the center",107538874,Jens,,Indre By,55.68471,12.57045,Private room,471,1,110,2022-09-21,7.48,1,276,98,
50869924,Stor herskabslejlighed - ideel til familier,3517248,Birger,,Vesterbro-Kongens Enghave,55.67366,12.55687,Entire home/apt,1747,4,23,2022-09-19,1.70,1,0,22,
50871094,Modern 2-room Scandinavian apartment in Copenhagen,124656283,Mariela,,Vanlse,55.68194,12.48303,Entire home/apt,750,6,30,2022-08-27,2.07,1,121,23,
50871426,Central apartment with rooftop and ocean view,80278838,Ulrik,,sterbro,55.700195,12.591211,Entire home/apt,2643,2,7,2022-08-16,0.54,1,365,6,
50871571,"Lys, flot lejlighed centralt på Vesterbro",120579668,Jens Q,,Vesterbro-Kongens Enghave,55.67269,12.55547,Entire home/apt,1000,8,12,2022-08-30,0.85,1,7,8,
50871929,"Lys 3 værelse, 2 altaner, elevator, strand, metro",58324186,Johanne,,sterbro,55.71219,12.57727,Entire home/apt,612,2,8,2022-07-05,0.56,1,0,4,
50874625,Lovely 4 bedroom half house with private garden,411189145,Signe,,Frederiksberg,55.67563,12.50381,Entire home/apt,2000,3,4,2022-08-24,0.29,1,32,3,
50875582,Newly renovated loft close to city center.,63701905,Thomas,,Valby,55.65488,12.51821,Entire home/apt,1300,3,37,2022-09-19,2.56,1,347,31,
50881543,Two room apt in the middle of wonderful Nørrebro,290446427,Sofia Egeskjold,,Nrrebro,55.697937,12.546598,Entire home/apt,1013,6,21,2022-09-22,1.49,1,284,17,
50883406,Modern flat with amazing view,151110652,Nico,,Amager Vest,55.61688,12.56888,Entire home/apt,500,3,1,2022-02-02,0.13,1,0,1,
50884367,Lovely apartment near the lakes and city center,121091691,Caroline,,Frederiksberg,55.68032,12.55338,Entire home/apt,1400,10,2,2022-07-20,0.14,1,0,1,
50884867,Amazing 76m2 in central Copenhagen,3512729,Siri,,Frederiksberg,55.67873,12.55127,Entire home/apt,1400,3,14,2022-08-04,0.98,1,265,9,
50885066,Great room in an apartment near the lakes,409254602,Anna,,sterbro,55.69831,12.58262,Private room,650,2,19,2022-08-26,1.36,1,0,14,
50885161,Amazing apartment near central Copenhagen.,34713565,Anna,,Amager st,55.66741,12.6125,Entire home/apt,1000,1,8,2022-06-18,0.58,1,266,5,
50886750,Sea View in Modern Østerbro Apartment,79690952,Martin,,sterbro,55.697598,12.594245,Entire home/apt,1000,3,16,2022-08-03,1.14,1,9,11,
50887055,Cosy 2-room condo in the best part of central CPH,26366160,Valentina Wong,,Vesterbro-Kongens Enghave,55.66521,12.5565,Entire home/apt,1450,2,5,2022-08-07,0.35,1,267,2,
50894827,"Luksuslejlighed omkranset af vand, byliv og natur",179201566,Maria,,Vesterbro-Kongens Enghave,55.64693699999999,12.555274,Entire home/apt,1800,3,0,,,1,219,0,
50905395,The most beautiful view of CPH from the 28th floor,77320581,Frederikke,,Frederiksberg,55.67223,12.5002,Entire home/apt,895,2,1,2021-08-25,0.08,1,0,0,
50905727,"Casual cph, green Valby",1588878,Helle,,Valby,55.65648,12.48875,Private room,588,2,3,2022-08-18,1.88,2,86,3,
50906339,Lækker udsigtslejlighed på Amager strandvej,134813895,Line,,Amager st,55.66127,12.63065,Entire home/apt,1000,7,1,2021-08-24,0.08,1,24,0,
50906600,Perfect family-place near CPH centrum and water,16634852,Trine,,Amager Vest,55.66355,12.57883,Entire home/apt,903,5,0,,,1,235,0,
50907673,Cozy apartment close to city center,168941202,Freja Ofelia,,Nrrebro,55.70581,12.54609,Entire home/apt,500,3,4,2021-08-04,0.28,1,0,0,
50907762,Room with private entrance and private bath,42525475,Anne-Katrine,,Nrrebro,55.69566,12.547,Private room,750,2,21,2022-09-11,1.43,1,72,12,
50907847,In the heart of Copenhagen,107124146,Søren Holm,,Indre By,55.683,12.57125,Entire home/apt,1200,3,2,2022-08-05,0.36,1,7,2,
50914899,Sunny balcony in central Copenhagen,411695375,Miriam,,Vesterbro-Kongens Enghave,55.66743,12.54161,Entire home/apt,820,7,3,2022-07-29,0.55,1,65,3,
50917615,Skønt studio tæt på byen i roligt område,77688013,Anton Tobias,,Frederiksberg,55.67864,12.55206,Entire home/apt,9000,30,0,,,1,365,0,
50919130,Skøn lejlighed tæt på søerne i København,328934937,Anne,,Nrrebro,55.69152,12.56302,Entire home/apt,857,2,26,2022-09-17,1.96,1,5,24,
50926027,Cosy family home in the Center of it all❤️,325307369,Maria,,Indre By,55.68618,12.5889,Entire home/apt,2000,5,2,2022-08-21,1.40,1,0,2,
50928608,"Modern, authentic studio apartment in city center",118100033,Magnus,,Vesterbro-Kongens Enghave,55.66704,12.54961,Entire home/apt,1000,1,22,2022-09-07,1.57,1,234,16,
50930133,Sunny room in the heart of Nørrebro,9304719,Amanda Cornelia,,Nrrebro,55.6899,12.55676,Private room,499,1,1,2021-08-03,0.07,1,0,0,
